transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
HGLR735F2J29NB,4.87E+18,brizzi,Mahesa Tampubolon,M,1972,1F,Stasiun Palmerah - Bundaran Senayan,1,P00217,Senayan JCC Arah Barat,-6.213906,106.80841,2,4/20/2023 19:07,B00322P,DPR MPR 2,-6.206314,106.80194,4,4/20/2023 20:55,3500
IJBQ156V5T72WT,6.01E+15,dki,Cut Malika Wastuti,M,1967,1,Blok M - Kota,0,P00293,Sawah Besar Arah Utara,-6.157418,106.81846,15,4/20/2023 18:37,P00139,Olimo,-6.1493,106.81669,17,4/20/2023 20:26,3500
OJDV924O5M01EG,4.66E+15,dki,Galih Budiyanto,F,2005,8A,Jelambar - Juanda,1,P00176,Petojo,-6.169984,106.81698,2,4/20/2023 19:49,P00209,RS Tarakan,-6.171146,106.81011,3,4/20/2023 21:17,3500
DJAF018M0Z41TJ,6.76E+11,flazz,Pia Halim,F,2008,6C,Stasiun Tebet - Karet via Patra Kuningan,0,B00243P,Cervino Village,-6.224355,106.85165,2,4/20/2023 19:29,B04016P,Sbr. Manhattan Hotel,-6.225591,106.83013,15,4/20/2023 20:22,3500
KQMC929A9I09PH,3.04E+13,bni,Carla Gunawan,M,1965,8E,Bintaro - Blok M,0,B00145P,Bintaro Gg. Masjid,-6.27026,106.75217,1,4/20/2023 20:16,B02008P,Kolong Tol Guru Saleh,-6.257605,106.76529,11,4/20/2023 21:55,3500
SDYZ714P4O49TU,4.43E+18,brizzi,Dt. Gandi Wacana,M,1981,6A,Ragunan - MH Thamrin via Kuningan,0,P00103,Karet Kuningan,-6.21667,106.830737,14,4/20/2023 20:53,P00222,Setiabudi Utara,-6.209189,106.830237,16,4/20/2023 22:11,3500
VXBT186O7J96XX,4.67E+18,brizzi,Kayla Suartini,M,1997,D32,Cinere - Bundaran Senayan,1,B06073P,SPBU Limo Cinere 1,-6.343161,106.77878,5,4/20/2023 19:43,B05399P,South City Cinere,-6.34504,106.767638,6,4/20/2023 21:00,20000
FJOG861F1O76UZ,2.30E+15,dki,"Simon Utama, S.Psi",F,1987,4C,TU Gas - Bundaran Senayan,1,P00071,Gelora Bung Karno,-6.224217,106.8058,1,4/20/2023 21:10,P00135,Matraman 2,-6.19891,106.8545,15,4/20/2023 22:20,3500
VOYA979X1R28WV,3.01E+13,bni,Sutan Lukita Hartati,M,2008,13B,Puri Beta - Pancoran Barat,1,P00136,Mayestik,-6.241921,106.79077,6,4/20/2023 19:19,P00242,Swadarma,-6.23755,106.76065,11,4/20/2023 21:12,3500
DDDW051E2U45YF,5.47E+15,dki,Kamila Sudiati,M,1988,11D,Pulo Gebang - Pulo Gadung 2 via PIK,0,P00258,Tipar Cakung,-6.183387,106.92463,31,4/20/2023 20:01,P00191,PTC Pulo Gadung,-6.182622,106.91561,32,4/20/2023 21:24,3500
AJCO973X7B59DP,5.85E+11,flazz,"Tgk. Dasa Pangestu, S.E.I",F,1965,7E,Kampung Rambutan - Ragunan,1,B01405P,Jln. Muara 1,-6.304063,106.85061,10,4/20/2023 21:46,B03148P,RS Jantung Binawaluya,-6.30841,106.87071,15,4/20/2023 22:43,3500
RDGK691G6Y18TA,4.75E+15,dki,Banara Salahudin,M,1946,9A,PGC 2 - Grogol 2,1,P00144,Pancoran Barat Arah Timur,-6.241571,106.83808,10,4/20/2023 20:24,P00297,BNN LRT,-6.245863,106.871143,15,4/20/2023 21:15,3500
IBQV297J3Q58IP,3.62E+13,bni,R.M. Ega Hidayat,F,2012,7F,Kampung Rambutan - Juanda via Pasar Baru,1,P00247,Tanah Merdeka Arah Timur,-6.307866,106.87389,15,4/20/2023 17:21,P00101,Kampung Rambutan,-6.309885,106.88216,16,4/20/2023 19:09,3500
VYGG132J9H61CK,3.57E+15,dki,Winda Habibi,M,2011,6T,Pasar Minggu - Velbak,0,B06733P,Jln. Pangeran Antasari III,-6.257481,106.807869,29,4/20/2023 17:42,B02631P,Ps. Keramik Panglima Polim,-6.252307,106.797286,35,4/20/2023 18:47,3500
WLJX079P5C51YX,2.13E+14,emoney,Ghaliyati Dongoran,F,1985,14,Jakarta International Stadium - Senen,1,B01961P,Kemayoran Landas Pacu Timur 2,-6.152025,106.85383,9,4/20/2023 17:45,P00095,JIS,-6.126689,106.85587,14,4/20/2023 18:57,3500
TJQH831E3T71MN,4.66E+15,dki,Raisa Maryadi,F,1990,6N,Ragunan - Blok M via Kemang,1,B02859P,Plaza Adorama,-6.258301,106.81519,7,4/20/2023 19:37,B03197P,RSIA Kemang,-6.285839,106.8188,18,4/20/2023 21:23,3500
ETBO832L1L31LO,4.78E+18,brizzi,"Nasim Natsir, M.M.",M,1987,7,Kampung Rambutan - Bidara Cina,0,P00016,BKN,-6.257751,106.87,7,4/20/2023 19:30,P00070,Gelanggang Remaja,-6.235445,106.86795,12,4/20/2023 21:28,3500
KSZK915J9Z31UN,4.77E+12,online,Uchita Hassanah,M,1985,5,Matraman Baru - Ancol,1,P00253,Tegalan,-6.203101,106.85715,12,4/20/2023 17:56,P00109,Matraman Baru,-6.21288,106.86115,14,4/20/2023 19:09,3500
AXGT168W2V93ZR,1.80E+14,emoney,Harsaya Ramadan,F,2002,8D,Joglo - Blok M,1,B01235P,Jln. Kb. Nanas,-6.220356,106.78136,15,4/20/2023 17:48,B00104P,Balai Pertamina,-6.229555,106.79052,16,4/20/2023 19:28,3500
XBNR625N4A46MY,3.77E+14,emoney,Drs. Rina Nasyiah,M,1987,L13E,Puri Beta - Kuningan (Express),0,P00120,Kuningan Madya,-6.21341,106.8305,10,4/20/2023 17:19,P00124,Latuharhary,-6.202761,106.82771,12,4/20/2023 19:19,3500
NQML097K7B65GW,4.13E+15,dki,Jaswadi Suartini,F,2012,1K,Cibubur Junction - Blok M,0,B00221P,Bundaran Senayan 1,-6.227445,106.80187,7,4/20/2023 19:24,P00112,Kejaksaan Agung,-6.2405,106.79844,8,4/20/2023 20:21,20000
BGWX396Q2N81II,60403675436,flazz,Dr. Taufan Jailani,F,1989,D11,Depok - BKN,0,B03563P,Sbr. Gg. Saminten,-6.379273,106.84919,7,4/20/2023 17:20,P00016,BKN,-6.257751,106.87,12,4/20/2023 18:58,3500
XPNY661N1Z14OX,4.58E+15,dki,"Shania Waluyo, S.Farm",F,1989,8D,Joglo - Blok M,1,B02392P,Mayestik 2,-6.241772,106.79096,20,4/20/2023 19:57,P00045,CSW 2,-6.239861,106.79783,23,4/20/2023 21:02,3500
MKEC202F8N57AU,3.57E+15,dki,Zelda Widodo,F,1986,9D,Pasar Minggu - Tanah Abang,1,B01787P,JPO Blok G,-6.188861,106.81135,47,4/20/2023 18:46,B00825P,Jak Lingko Tanah Abang 2,-6.183885,106.81165,48,4/20/2023 19:48,3500
KVFL601T9M64KX,3.65E+13,bni,"Tgk. Farhunnisa Pertiwi, S.Farm",M,1999,S21,Ciputat - CSW,0,B02217P,Margaguna 1,-6.263332,106.78775,18,4/20/2023 21:52,B00332P,Dwijaya,-6.262287,106.78855,19,4/20/2023 23:25,3500
BGRJ600J3S70IS,1.80E+14,emoney,"R.A. Vivi Utama, S.T.",M,1969,4B,Stasiun Manggarai - UI,0,B02916P,Poltek Bunda Kandung,-6.312052,106.83849,36,4/20/2023 20:02,B05463P,St. Lenteng Agung 1,-6.330883,106.83542,41,4/20/2023 21:13,3500
JLEP529J9S30FU,3.00E+13,bni,Nilam Mayasari,F,2005,6B,Ragunan - MH Thamrin via Semanggi,0,P00164,Pejaten,-6.278404,106.82972,4,4/20/2023 19:20,P00051,Dukuh Atas,-6.205702,106.82223,13,4/20/2023 20:47,3500
WELR976B8F52LQ,4.97E+15,dki,Jabal Siregar,F,1982,3E,Puri Kembangan - Sentraland Cengkareng,1,B04933P,Simpang Kembangan Selatan,-6.184495,106.72967,4,4/20/2023 18:45,B04902P,Simpang Kapuk Cengkareng,-6.1343,106.73051,19,4/20/2023 20:25,3500
LTVY964U9H18UQ,3.04E+13,bni,"R. Cawuk Pratiwi, M.M.",F,1988,B14,Bekasi Barat - Kuningan,0,B00163P,BNI Syariah,-6.227256,106.83291,9,4/20/2023 17:49,B00664P,GOR Sumantri 2,-6.221038,106.83189,11,4/20/2023 18:54,20000
RENP326T8G38RT,4.37E+15,dki,"Jayadi Zulaika, M.Ak",F,1992,12A,Pelabuhan Kaliadem - Kota,1,B02884P,PLTU,-6.113368,106.78533,9,4/20/2023 19:02,B05253P,SMAK Penabur Enam 2,-6.115644,106.77506,15,4/20/2023 20:44,3500
ZATW567M4S87ZS,2.42E+15,dki,Maida Oktaviani,M,1990,12,Tanjung Priok - Pluit,1,P00171,Permai Koja Arah Utara,-6.11413,106.89309,18,4/20/2023 17:15,P00055,Enggano,-6.11015,106.89242,19,4/20/2023 18:30,3500
AZAS764Y6J51HC,5.47E+15,dki,Anom Anggriawan,F,2005,13C,Puri Beta - Dukuh Atas,0,P00065,Gatot Subroto Jamsostek Arah Barat,-6.233551,106.82208,13,4/20/2023 18:08,P00216,Semanggi,-6.22111,106.81354,14,4/20/2023 19:09,3500
DWKE803W9D93OQ,6.01E+15,dki,"Alika Hutasoit, S.Gz",M,1980,10,Tanjung Priok - PGC 2,1,P00002,Ahmad Yani Bea Cukai,-6.205526,106.87378,8,4/20/2023 18:03,P00241,Sunter Kelapa Gading Arah Utara,-6.1429,106.89076,16,4/20/2023 19:05,3500
DUDW827B4C25NQ,2.13E+14,emoney,Muni Saragih,M,2006,2,Pulo Gadung - Monas,1,P00150,Pasar Cempaka Putih,-6.172325,106.86246,7,4/20/2023 20:53,P00005,ASMI,-6.171797,106.8888,12,4/20/2023 22:01,3500
EBUR303E4I91OG,3.78E+14,emoney,Kani Hariyah,F,1983,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,0,B05739P,The Wave,-6.214587,106.83642,29,4/20/2023 18:18,B05644P,Taman Rasuna Tower 17,-6.217105,106.83598,30,4/20/2023 20:18,3500
VGKF659R7G11KV,3.51E+15,dki,"drg. Karna Lestari, M.Kom.",M,2003,6C,Stasiun Tebet - Karet via Patra Kuningan,0,B04016P,Sbr. Manhattan Hotel,-6.225591,106.83013,15,4/20/2023 19:24,B01833P,Karet Pedurenan 1,-6.221933,106.82093,19,4/20/2023 20:39,3500
VLTX197M4A95MB,4.36E+18,brizzi,Harsaya Utama,F,2001,13D,Puri Beta - Ragunan,1,P00164,Pejaten,-6.278404,106.82972,4,4/20/2023 19:08,P00221,Seskoal,-6.238064,106.77121,17,4/20/2023 20:20,3500
IJRA683R8H84DV,3.78E+14,emoney,Radit Usamah,F,1974,T11,Poris Plawad - Bundaran Senayan,1,B00808P,Islamic,-6.228521,106.61473,8,4/20/2023 19:35,B05855P,Victoria Park 2,-6.197681,106.62187,16,4/20/2023 20:46,3500
UIOP633R1I99IX,3.56E+15,dki,Darman Salahudin,M,1983,11D,Pulo Gebang - Pulo Gadung 2 via PIK,0,B03405P,SDN Penggilingan,-6.205255,106.93004,13,4/20/2023 21:59,P00258,Tipar Cakung,-6.183387,106.92463,31,4/20/2023 23:12,3500
TALX302T0A25JD,3.47E+14,emoney,Agnes Oktaviani,F,1993,T11,Poris Plawad - Bundaran Senayan,1,P00217,Senayan JCC Arah Barat,-6.213906,106.80841,2,4/20/2023 21:27,P00226,Slipi Kemanggisan Arah Utara,-6.189906,106.79694,4,4/20/2023 23:19,3500
MNQH450J3D15XE,2.38E+15,dki,Puti Salwa Nainggolan,M,2011,9,Pinang Ranti - Pluit,1,P00279,Pancoran Tugu Arah Timur,-6.243082,106.84392,17,4/20/2023 17:03,P00040,Cikoko Stasiun Cawang Arah Timur,-6.243028,106.85814,19,4/20/2023 17:58,3500
CRXP985N2N66GN,2.72E+15,dki,Adiarja Waluyo,M,2002,6,Ragunan - Dukuh Atas 2,0,P00121,Kuningan Timur,-6.234731,106.82902,10,4/20/2023 20:14,P00298,Dukuh Atas 2,-6.204494,106.823327,18,4/20/2023 21:50,3500
BOFU451P8A82RR,3.02E+13,bni,"dr. Aisyah Kusumo, M.Ak",F,1993,S21,Ciputat - CSW,1,B01304P,Jln. KRI Harimau,-6.253467,106.79112,6,4/20/2023 18:31,B02218P,Margaguna 2,-6.26343,106.78772,12,4/20/2023 19:44,3500
MQFA877B7R68MO,4.53E+15,dki,Vino Sinaga,M,2000,1A,Pantai Maju - Balai Kota,0,B03322P,SD Diakonia 1,-6.112155,106.7893,16,4/20/2023 18:52,P00292,Harmoni Arah Selatan,-6.162687,106.81992,28,4/20/2023 19:50,3500
YZAX649G2H26DB,6.76E+11,flazz,"T. Damar Suwarno, M.Pd",F,1991,M13,Puri Beta 2 - Tendean,1,P00221,Seskoal,-6.238064,106.77121,6,4/20/2023 18:51,P00001,Adam Malik,-6.236466,106.74786,10,4/20/2023 20:49,3500
ORGD449F3R35AM,2.29E+15,dki,dr. Cayadi Yuliarti,F,1986,1K,Cibubur Junction - Blok M,1,B00589P,GBK Pintu 7,-6.222095,106.80861,5,4/20/2023 19:48,B03094P,Rest Area Cibubur,-6.339993,106.89078,9,4/20/2023 21:41,20000
NRPH158Z3J29HS,3.58E+15,dki,"Endra Nababan, M.Farm",F,2011,4D,Pulo Gadung 2 - Kuningan,0,P00047,Departemen Kesehatan,-6.228794,106.833205,19,4/20/2023 21:52,P00160,Patra Kuningan,-6.232677,106.832087,20,4/20/2023 22:52,3500
PVRQ687U6E73VM,4.85E+12,online,"Lanang Setiawan, S.I.Kom",F,1994,D21,Universitas Indonesia - Lebak Bulus,1,B05508P,St. Tj. Barat 1,-6.307524,106.83926,23,4/20/2023 18:52,B05881P,Wijaya Kusuma,-6.333008,106.83567,32,4/20/2023 20:07,3500
ZUTF206V2X29XF,3.72E+14,emoney,"Rosman Prasasta, M.Kom.",M,1989,D21,Universitas Indonesia - Lebak Bulus,1,B05569P,Syibi,-6.350345,106.83272,35,4/20/2023 19:29,B05830P,Univ. Indonesia,-6.353357,106.83186,36,4/20/2023 20:31,3500
OTCL901C3T09BE,2.13E+14,emoney,Jarwi Yolanda,M,2003,M13,Puri Beta 2 - Tendean,1,P00221,Seskoal,-6.238064,106.77121,6,4/20/2023 18:13,P00043,Cipulir,-6.237818,106.76541,7,4/20/2023 19:12,3500
NLRI656K2Y28AQ,4.12E+15,dki,Jais Marpaung,M,2007,S21,Ciputat - CSW,1,B05233P,Situ Gintung 2,-6.301629,106.76139,20,4/20/2023 21:39,B02904P,Polsek Ciputat 2,-6.310464,106.7551,24,4/20/2023 23:27,3500
PSEQ767I5N28FC,6.01E+15,dki,"Hj. Putri Marpaung, S.Kom",M,1992,4,Pulo Gadung 2 - Tosari,0,P00167,Pemuda Rawamangun,-6.193488,106.89165,4,4/20/2023 20:35,P00159,Pasar Rumput,-6.207125,106.84112,13,4/20/2023 21:54,3500
YKKY075H1N00WN,3.51E+15,dki,Balijan Damanik,M,2003,B21,Bekasi Timur - Cawang,0,B02920P,Pom Bensin Mulyadi,-6.252929,107.02303,5,4/20/2023 20:57,B00665P,GP Mall 1,-6.259636,107.01988,9,4/20/2023 22:03,3500
KVWF160Z9S75VY,4.33E+18,brizzi,Drs. Asirwanda Januar,F,1999,1B,Stasiun Palmerah - Tosari,1,P00104,Karet Sudirman,-6.212457,106.82003,2,4/20/2023 18:41,P00217,Senayan JCC Arah Barat,-6.213906,106.80841,3,4/20/2023 20:01,3500
MISD924Q0T50CF,3.50E+15,dki,Paiman Januar,F,1996,5F,Kampung Melayu - Tanah Abang,1,B01804P,Kampung Melayu Besar 2,-6.225314,106.86292,24,4/20/2023 19:43,B05512P,St. Tebet 3,-6.225604,106.85923,25,4/20/2023 21:32,3500
UIMN167R1Q45RV,4.68E+12,online,Restu Pudjiastuti,M,1980,11Q,Kampung Melayu - Pulo Gebang via BKT,1,B01578P,Jln. Serdang,-6.228906,106.91459,15,4/20/2023 17:59,P00169,Penggilingan,-6.214132,106.93961,25,4/20/2023 19:21,3500
ROID250J7R25TL,6.53E+15,dki,Azalea Sinaga,M,1979,S21,Ciputat - CSW,1,B02600P,Ps. Ciputat,-6.315627,106.74688,26,4/20/2023 17:16,B02919P,Pom Bensin Ciputat,-6.321313,106.74627,27,4/20/2023 18:20,3500
YKBZ209N9G53KU,2.13E+14,emoney,"Bahuwarna Prayoga, S.Sos",F,1983,6,Ragunan - Dukuh Atas 2,0,P00273,Warung Jati,-6.262364,106.82977,6,4/20/2023 17:01,P00047,Departemen Kesehatan,-6.228794,106.833205,12,4/20/2023 18:44,3500
ZHPN035U3U64OZ,2.53E+15,dki,Ciaobella Putra,M,1983,8C,Kebayoran Lama - Tanah Abang,0,B03001P,Pulo Kamboja,-6.215656,106.79376,11,4/20/2023 18:53,B03297P,Rusun Tanah Abang 2,-6.192171,106.81474,23,4/20/2023 20:17,3500
FYUQ031F6P55XU,2.13E+14,emoney,Kenari Pangestu,M,1996,6H,Senen - Lebak Bulus,1,B00810P,Istiqlal 1,-6.172371,106.83071,33,4/20/2023 21:29,B04647P,Sekolah Penabur Gunung Sahari,-6.170053,106.84024,35,4/20/2023 23:12,3500
FXVZ908U6M18MR,3.56E+15,dki,"Mila Ardianto, S.Pt",M,1971,10H,Tanjung Priok - Blok M,1,P00161,Pecenongan,-6.16771,106.82819,11,4/20/2023 21:48,P00076,Gunung Sahari Mangga Dua,-6.136817,106.83237,16,4/20/2023 22:56,3500
NHCX569G5D29GX,4.61E+15,dki,Zelaya Susanti,F,1980,5M,Kampung Melayu - Tanah Abang via Cikini,0,B05812P,Tugu Proklamasi,-6.202606,106.847711,13,4/20/2023 17:22,B05391P,SMPN 8,-6.201167,106.84291,16,4/20/2023 18:42,3500
ZPIZ557Y6W23JK,2.71E+15,dki,Karta Waskita,M,2002,8C,Kebayoran Lama - Tanah Abang,1,B03252P,Ruko Permata Senayan 1,-6.219856,106.79176,26,4/20/2023 17:58,B02625P,Ps. Kebayoran Lama 1,-6.238477,106.7833,33,4/20/2023 19:32,3500
YGCS912C1P06JF,3.52E+15,dki,Laras Maheswara,M,1999,M10,PGC 2 - Tanjung Priok,0,P00033,Cawang UKI,-6.250309,106.8736,2,4/20/2023 18:36,P00042,Cipinang Kebon Nanas,-6.231659,106.87637,5,4/20/2023 20:31,3500
MINT963Q8E98QX,3.54E+15,dki,Jarwa Novitasari,M,1996,2,Pulo Gadung - Monas,0,P00038,Cempaka Timur,-6.166584,106.87591,5,4/20/2023 17:47,P00137,Monas,-6.176248,106.82286,19,4/20/2023 18:51,3500
JDTC139F5O79DF,3.52E+15,dki,"Lurhur Winarno, S.H.",F,2006,1A,Pantai Maju - Balai Kota,1,B06047P,Gold Coast,-6.102693,106.74065,31,4/20/2023 20:27,B06040P,Pantai Maju,-6.093637,106.75068,34,4/20/2023 21:58,3500
LCMS973S8D74EL,2.53E+15,dki,Gantar Usamah,F,2006,8K,Batusari - Grogol,1,B02395P,Mediterania Garden Residences,-6.173818,106.7882,5,4/20/2023 17:36,B02635P,Ps. Kopro,-6.176185,106.78364,9,4/20/2023 19:01,3500
PAXW635W3T33FQ,5.02E+11,flazz,Janet Rajasa,M,2007,D21,Universitas Indonesia - Lebak Bulus,1,B03069P,RA Kartini,-6.282151,106.77315,3,4/20/2023 18:07,B05266P,SMAN 38,-6.336201,106.83579,33,4/20/2023 19:35,3500
OWTB279I1S05MK,6.57E+15,dki,Jais Thamrin,F,1995,1M,Meruya - Blok M,1,B01618P,Jln. Swadarma Utara VI,-6.227071,106.76054,19,4/20/2023 19:01,B03741P,Sbr. Jln. Kampung Baru V,-6.225077,106.76062,20,4/20/2023 20:48,3500
MRXT678Y8I93DP,4.22E+15,dki,"drg. Bancar Wijayanti, S.Sos",F,1999,JIS3,Harmoni - Jakarta International Stadium,0,B03882P,Sbr. Jembatan Item,-6.130197,106.85511,4,4/20/2023 18:14,P00114,Kemayoran Landas Pacu Timur,-6.152181,106.85424,9,4/20/2023 19:52,3500
AADW349U3P61AF,2.13E+14,emoney,Balidin Pradana,F,2003,2B,Harapan Indah - ASMI,0,B05314P,SMKN 33,-6.180671,106.90662,21,4/20/2023 20:04,P00195,Pulo Mas,-6.174736,106.89277,24,4/20/2023 20:55,3500
BHCJ549J5V81VT,4.15E+15,dki,Emin Nashiruddin,M,1981,M9,Pinang Ranti - Pluit,1,P00297,BNN LRT,-6.245863,106.871143,20,4/20/2023 20:29,P00033,Cawang UKI,-6.250309,106.8736,22,4/20/2023 22:20,3500
SPRO385C3T70MA,4.35E+18,brizzi,Ian Nainggolan,M,1983,2,Pulo Gadung - Monas,1,P00063,Gambir 2,-6.178929,106.83106,2,4/20/2023 20:43,P00195,Pulo Mas,-6.174736,106.89277,13,4/20/2023 21:44,3500
ZMGH572L2F51UQ,2.40E+15,dki,"Ihsan Halimah, S.Pd",F,2009,M13,Puri Beta 2 - Tendean,0,P00221,Seskoal,-6.238064,106.77121,6,4/20/2023 21:56,P00136,Mayestik,-6.241921,106.79077,8,4/20/2023 23:39,3500
ZKTY757W4L89OG,2.13E+14,emoney,Teddy Najmudin,F,2000,8D,Joglo - Blok M,1,B00556P,Gg. Sawo Joglo,-6.217751,106.75034,3,4/20/2023 21:13,B04954P,Simpang Kramat II,-6.235583,106.78529,18,4/20/2023 22:35,3500
SRNU029O6O82YK,6.01E+15,dki,Sutan Kariman Situmorang,F,2012,2A,Pulo Gadung - Rawa Buaya via Balai Kota,1,P00207,RS Islam,-6.168676,106.87027,18,4/20/2023 20:06,P00038,Cempaka Timur,-6.166584,106.87591,19,4/20/2023 21:17,3500
NOED125C5P53BB,1.80E+14,emoney,Jarwa Tampubolon,F,2005,1T,Cibubur - Balai Kota,1,B00112P,Bank Indonesia 1,-6.181904,106.823097,1,4/20/2023 21:53,B03312P,Sari Pan Pacific,-6.185037,106.82325,3,4/20/2023 22:56,20000
FPVG890K6I12KW,3.76E+14,emoney,"Kusuma Hassanah, S.E.",F,2007,8,Lebak Bulus - Pasar Baru via Tomang,1,P00187,Pos Pengumben,-6.212935,106.77226,14,4/20/2023 19:09,P00172,Permata Hijau,-6.221427,106.78325,16,4/20/2023 20:51,3500
NMUV633D2M76EB,3.52E+15,dki,Iriana Pangestu,M,1998,11Q,Kampung Melayu - Pulo Gebang via BKT,1,B00195P,Buaran Plaza,-6.217983,106.9235,21,4/20/2023 18:12,P00174,Perumnas Klender,-6.216689,106.93054,24,4/20/2023 20:08,3500
XJTY461I7H13FG,4.04E+18,brizzi,Kalim Putra,F,1989,4B,Stasiun Manggarai - UI,1,B02045P,Komplek Keuangan,-6.234028,106.84417,34,4/20/2023 20:08,B04573P,Sbr. Transvision Tebet,-6.229498,106.8471,37,4/20/2023 21:17,3500
TKMJ499E2T90XS,6.01E+15,dki,Dr. Sadina Hassanah,F,1988,7F,Kampung Rambutan - Juanda via Pasar Baru,1,P00247,Tanah Merdeka Arah Timur,-6.307866,106.87389,15,4/20/2023 18:53,P00101,Kampung Rambutan,-6.309885,106.88216,16,4/20/2023 20:04,3500
VPOD365C5C13GA,4.44E+15,dki,Cornelia Riyanti,M,1967,9N,Pinang Ranti - Pramuka,1,P00064,Garuda Taman Mini,-6.290154,106.88116,1,4/20/2023 21:20,P00179,Pinang Ranti,-6.291075,106.88634,2,4/20/2023 22:12,3500
LFFV895W9T05YH,2.40E+15,dki,Rahayu Prabowo,F,1994,10H,Tanjung Priok - Blok M,1,P00147,Pasar Baru,-6.166129,106.83483,13,4/20/2023 18:59,P00092,Jembatan Merah,-6.146731,106.83427,15,4/20/2023 20:04,3500
QPYP223K5H61NG,6.01E+15,dki,"Harsana Anggraini, M.M.",F,1986,8M,S. Parman - Tanah Abang,0,B00249P,Cideng Timur,-6.166537,106.81073,6,4/20/2023 18:39,B02830P,Pharmin,-6.182988,106.81306,15,4/20/2023 20:30,3500
QRNO500J4M93BM,6.39E+11,flazz,"Gantar Namaga, S.Sos",F,1989,4,Pulo Gadung 2 - Tosari,0,P00152,Pasar Genjing,-6.194446,106.86092,11,4/20/2023 21:11,P00135,Matraman 2,-6.19891,106.8545,12,4/20/2023 23:03,3500
ANQS908U2H68FT,3.52E+15,dki,"drg. Salwa Kusmawati, S.IP",F,2011,1A,Pantai Maju - Balai Kota,1,P00295,Mangga Besar Arah Utara,-6.15325,106.817536,4,4/20/2023 21:57,B00917P,Jln. BB Utara,-6.120279,106.79409,13,4/20/2023 22:53,3500
UASG315Q8L53SX,5.04E+11,flazz,"Mahfud Salahudin, S.Farm",M,1993,8K,Batusari - Grogol,1,B01035P,Jln. Delima Raya,-6.173827,106.78413,7,4/20/2023 21:25,B01411P,Jln. Musyawarah Panjang Arteri,-6.200859,106.76922,23,4/20/2023 22:38,3500
SKSN236F7Z80JG,5.04E+11,flazz,Ir. Maria Setiawan,F,1977,B11,Summarecon Bekasi - BNN,1,B00108P,Bandar Djakarta Bekasi,-6.227085,106.99683,5,4/20/2023 20:56,P00236,Summarecon Bekasi,-6.225566,107.00281,6,4/20/2023 22:03,3500
TRSV874O1B01OW,3.57E+15,dki,"Dt. Ozy Sitompul, S.Ked",F,1981,6T,Pasar Minggu - Velbak,0,B06734P,Jln. Barito II,-6.248884,106.795853,36,4/20/2023 18:35,B06736P,Jln. Pakubuwono VI,-6.239586,106.786544,41,4/20/2023 20:05,3500
HION485V8E22LS,4.95E+18,brizzi,Gara Yuniar,M,1988,6,Ragunan - Dukuh Atas 2,1,P00164,Pejaten,-6.278404,106.82972,13,4/20/2023 19:28,P00048,Departemen Pertanian,-6.294641,106.82213,16,4/20/2023 21:15,3500
ASIZ265F5C96QJ,4.51E+12,online,Safina Hastuti,M,1988,6,Ragunan - Dukuh Atas 2,1,P00222,Setiabudi Utara,-6.209189,106.830237,1,4/20/2023 19:45,P00103,Karet Kuningan,-6.21667,106.830737,3,4/20/2023 21:19,3500
KWNJ828F1A77UY,4.95E+15,dki,Fathonah Saefullah,F,1996,1Q,Rempoa - Blok M,1,B02373P,Masjid Pondok Indah 1,-6.261581,106.78234,14,4/20/2023 19:35,B01905P,Kel. Bintaro,-6.273047,106.76405,26,4/20/2023 21:12,3500
UJNZ653V1E43VY,3.02E+13,bni,Prayogo Mandala,M,1988,2B,Harapan Indah - ASMI,0,B03090P,Raya Penggilingan,-6.183068,106.93194,15,4/21/2023 7:33,B03152P,RS Mediros,-6.179626,106.90387,22,4/21/2023 8:16,3500
ZCGD504V6X66NG,4.71E+15,dki,Fathonah Permadi,M,1992,1T,Cibubur - Balai Kota,0,B05502P,St. Sudirman 2,-6.201883,106.82277,9,4/21/2023 6:19,B05774P,Tosari 2,-6.198915,106.82295,10,4/21/2023 7:50,20000
KKPO866J2X73DP,3.50E+15,dki,Yessi Tamba,F,2007,1H,Tanah Abang - Stasiun Gondangdia,1,B05315P,SMKN 38,-6.181971,106.8174,4,4/21/2023 6:30,B00323P,DPRD DKI Jakarta,-6.182886,106.82851,9,4/21/2023 6:58,3500
XURU459N0M72BJ,6.54E+15,dki,Bakti Yuliarti,M,1998,5,Matraman Baru - Ancol,0,P00140,Pademangan,-6.133704,106.83164,13,4/21/2023 7:13,P00003,Ancol,-6.127563,106.83039,14,4/21/2023 8:26,3500
XSVS113A9L17RG,4.85E+12,online,Cornelia Purwanti,F,2008,T11,Poris Plawad - Bundaran Senayan,1,B03431P,SDN Sukasari Enam 2,-6.189308,106.64182,19,4/21/2023 7:41,B02185P,Mall Bale Kota,-6.181306,106.64346,20,4/21/2023 9:11,3500
